user_id,product_id,quantity
U10204,P20181,2
U10204,P20217,4
U10204,P20062,1
U10204,P20215,2
U10204,P20213,3
U10205,P20085,1
U10205,P20077,1
U10205,P20261,2
U10205,P20300,1
U10205,P20036,5
U10205,P20105,2
U10205,P20053,1
U10205,P20197,2
U10205,P20186,1
U10205,P20043,2
U10205,P20204,1
U10205,P20088,2
U10205,P20225,3
U10205,P20048,3
U10205,P20169,1
U10205,P20223,2
U10205,P20187,4
U10205,P20154,1
U10205,P20208,1
U10205,P20214,1
U10206,P20181,2
U10206,P20237,1
U10206,P20091,2
U10206,P20094,1
U10206,P20033,6
U10206,P20016,5
U10207,P20021,1
U10207,P20223,2
U10207,P20259,3
U10207,P20305,5
U10207,P20117,1
U10207,P20231,2
U10208,P20011,4
U10208,P20105,1
U10208,P20120,1
U10208,P20095,2
U10208,P20302,1
U10208,P20065,1
U10208,P20294,5
U10208,P20226,2
U10208,P20166,3
U10208,P20038,1
U10208,P20201,2
U10208,P20274,2
U10208,P20234,1
U10208,P20063,4
U10208,P20139,3
U10208,P20296,1
U10208,P20306,2
U10209,P20275,1
U10209,P20055,1
U10209,P20019,5
U10209,P20092,2
U10209,P20099,2
U10209,P20070,2
U10209,P20026,4
U10209,P20193,2
U10209,P20228,4
U10209,P20122,3
U10209,P20218,4
U10209,P20125,2
U10209,P20147,1
U10209,P20217,2
U10209,P20197,3
U10209,P20066,1
U10209,P20131,4
U10210,P20066,2
U10210,P20114,4
U10210,P20186,1
U10210,P20299,2
U10210,P20152,2
U10210,P20176,3
U10210,P20053,2
U10210,P20197,2
U10210,P20085,1
U10210,P20146,3
U10210,P20117,1
U10210,P20185,3
U10210,P20179,3
U10210,P20009,3
U10210,P20143,2
U10210,P20075,3
U10210,P20172,4
U10210,P20244,1
U10210,P20057,2
U10210,P20213,3
U10211,P20007,1
U10211,P20237,3
U10211,P20298,3
U10211,P20072,1
U10211,P20201,1
U10211,P20284,2
U10211,P20202,6
U10211,P20100,1
U10211,P20168,1
U10211,P20143,2
U10211,P20004,2
U10211,P20282,3
U10211,P20203,3
U10211,P20245,1
U10212,P20217,2
U10212,P20093,1
U10212,P20199,1
U10212,P20211,2
U10212,P20113,2
U10212,P20307,1
U10213,P20138,2
U10213,P20132,1
U10213,P20079,4
U10213,P20136,4
U10213,P20004,1
U10213,P20248,1
U10213,P20137,3
U10213,P20072,3
U10213,P20002,3
U10213,P20156,1
U10213,P20202,4
U10213,P20049,2
U10213,P20039,2
U10214,P20021,3
U10214,P20172,2
U10214,P20117,3
U10214,P20137,3
U10214,P20120,1
U10214,P20159,3
U10214,P20268,1
U10214,P20090,1
U10214,P20294,1
U10214,P20036,2
U10214,P20193,1
U10214,P20013,1
U10214,P20260,2
U10214,P20190,2
U10214,P20141,1
U10214,P20277,2
U10214,P20060,1
U10215,P20075,4
U10215,P20026,2
U10215,P20239,3
U10215,P20236,2
U10215,P20019,2
U10215,P20073,3
U10215,P20050,3
U10215,P20098,2
U10215,P20015,3
U10216,P20124,4
U10216,P20294,2
U10216,P20099,4
U10216,P20184,2
U10216,P20292,3
U10216,P20160,1
U10217,P20307,3
U10217,P20262,1
U10217,P20103,4
U10217,P20281,2
U10217,P20165,3
U10217,P20231,4
U10217,P20082,2
U10217,P20096,2
U10217,P20088,2
U10217,P20029,1
U10217,P20160,1
U10217,P20044,3
U10217,P20175,2
U10217,P20008,1
U10217,P20074,2
U10217,P20054,1
U10217,P20199,1
U10217,P20235,3
U10217,P20142,3
U10217,P20316,1
U10217,P20297,1
U10217,P20097,2
U10217,P20024,3
U10218,P20130,1
U10218,P20219,1
U10218,P20058,2
U10218,P20281,1
U10218,P20235,1
U10218,P20144,1
U10219,P20008,2
U10219,P20171,2
U10219,P20199,2
U10219,P20093,2
U10219,P20025,3
U10219,P20069,2
U10219,P20251,4
U10219,P20284,2
U10219,P20109,1
U10219,P20194,1
U10219,P20256,3
U10220,P20255,1
U10220,P20258,2
U10220,P20301,1
U10220,P20237,1
U10220,P20026,3
U10220,P20154,3
U10220,P20245,1
U10220,P20177,1
U10220,P20052,5
U10220,P20299,1
U10220,P20121,2
U10220,P20105,1
U10220,P20309,1
U10220,P20193,2
U10220,P20302,3
U10220,P20011,1
U10220,P20088,2
U10220,P20172,1
U10220,P20045,1
U10220,P20070,3
U10220,P20068,3
U10221,P20017,2
U10221,P20066,2
U10221,P20225,2
U10221,P20164,4
U10221,P20271,1
U10221,P20078,1
U10221,P20307,2
U10221,P20030,2
U10221,P20095,2
U10221,P20286,1
U10221,P20057,1
U10222,P20237,4
U10222,P20038,2
U10222,P20035,2
U10222,P20180,2
U10222,P20065,3
U10222,P20201,2
U10222,P20031,2
U10222,P20294,1
U10222,P20302,3
U10222,P20234,3
U10222,P20033,4
U10222,P20078,1
U10223,P20246,1
U10223,P20022,2
U10223,P20029,1
U10223,P20257,2
U10223,P20060,2
U10223,P20244,2
U10223,P20162,1
U10223,P20016,1
U10223,P20151,5
U10223,P20241,2
U10223,P20289,4
U10224,P20219,1
U10224,P20234,2
U10224,P20040,1
U10224,P20100,5
U10224,P20150,1
U10224,P20194,2
U10224,P20009,2
U10225,P20259,5
U10225,P20224,1
U10225,P20244,3
U10225,P20138,2
U10225,P20202,3
U10225,P20111,1
U10225,P20143,2
U10225,P20077,3
U10225,P20309,2
U10225,P20250,1
U10225,P20085,2
U10225,P20230,3
U10225,P20254,4
U10225,P20030,1
U10225,P20255,2
U10225,P20020,4
U10225,P20225,2
U10225,P20297,2
U10225,P20172,2
U10226,P20045,5
U10226,P20059,1
U10226,P20253,1
U10226,P20152,1
U10226,P20204,2
U10226,P20264,2
U10226,P20285,1
U10226,P20003,2
U10226,P20155,2
U10226,P20090,2
U10226,P20187,2
U10226,P20060,2
U10226,P20175,5
U10226,P20093,1
U10226,P20194,2
U10227,P20181,3
U10227,P20158,3
U10227,P20126,2
U10227,P20295,1
U10227,P20233,2
U10227,P20187,1
U10227,P20197,2
U10227,P20310,2
U10227,P20017,2
U10227,P20199,4
U10227,P20256,1
U10227,P20108,2
U10228,P20294,2
U10228,P20013,5
U10228,P20314,1
U10228,P20289,1
U10228,P20312,4
U10228,P20144,1
U10228,P20141,2
U10228,P20235,2
U10228,P20277,2
U10228,P20271,4
U10228,P20252,3
U10228,P20305,2
U10228,P20074,2
U10229,P20309,2
U10229,P20027,3
U10229,P20085,2
U10229,P20097,3
U10229,P20121,4
U10229,P20223,1
U10229,P20172,4
U10229,P20184,4
U10229,P20204,1
U10229,P20255,1
U10229,P20179,2
U10229,P20259,2
U10230,P20306,2
U10230,P20167,1
U10230,P20053,6
U10230,P20189,2
U10230,P20242,1
U10230,P20247,2
U10230,P20063,6
U10230,P20163,3
U10230,P20148,3
U10230,P20081,2
U10230,P20237,2
U10230,P20294,3
U10230,P20169,1
U10230,P20137,4
U10230,P20178,3
U10230,P20060,3
U10230,P20001,3
U10230,P20078,2
U10231,P20090,1
U10231,P20048,1
U10231,P20299,1
U10231,P20264,4
U10231,P20172,2
U10231,P20255,4
U10231,P20259,2
U10231,P20154,3
U10231,P20052,1
U10231,P20216,2
U10232,P20305,2
U10232,P20159,4
U10232,P20209,3
U10232,P20161,1
U10232,P20250,1
U10232,P20180,1
U10232,P20067,2
U10232,P20054,2
U10232,P20167,3
U10232,P20270,2
U10232,P20013,3
U10232,P20231,2
U10232,P20044,5
U10232,P20101,3
U10232,P20286,3
U10232,P20020,2
U10232,P20260,1
U10232,P20031,4
U10233,P20287,1
U10233,P20305,2
U10233,P20049,3
U10233,P20250,2
U10233,P20253,5
U10233,P20231,2
U10233,P20089,1
U10233,P20235,3
U10233,P20292,2
U10234,P20297,2
U10234,P20076,3
U10234,P20252,2
U10234,P20286,2
U10234,P20199,1
U10234,P20064,1
U10234,P20289,1
U10234,P20058,3
U10234,P20091,1
U10234,P20028,1
U10234,P20107,2
U10234,P20104,2
U10234,P20151,2
U10234,P20103,1
U10234,P20160,1
U10234,P20228,1
U10234,P20260,1
U10234,P20050,5
U10234,P20082,1
U10234,P20133,2
U10234,P20024,1
U10235,P20207,1
U10235,P20193,2
U10235,P20037,2
U10235,P20161,5
U10235,P20083,4
U10235,P20309,2
U10235,P20226,3
U10235,P20003,3
U10235,P20116,1
U10235,P20077,3
U10235,P20093,2
U10235,P20141,2
U10235,P20059,1
U10235,P20153,1
U10235,P20180,1
U10235,P20036,2
U10235,P20159,1
U10235,P20213,3
U10235,P20267,4
U10235,P20071,4
U10235,P20218,2
U10235,P20031,1
U10235,P20266,2
U10236,P20226,2
U10236,P20106,3
U10236,P20206,3
U10236,P20135,2
U10236,P20307,1
U10236,P20062,1
U10236,P20304,1
U10236,P20296,2
U10236,P20108,3
U10236,P20116,1
U10236,P20001,2
U10236,P20000,3
U10236,P20077,1
U10236,P20225,1
U10236,P20098,3
U10237,P20238,1
U10237,P20152,3
U10237,P20225,2
U10237,P20185,2
U10237,P20236,3
U10237,P20000,3
U10237,P20105,1
U10237,P20102,2
U10238,P20248,3
U10238,P20287,1
U10238,P20214,1
U10238,P20253,3
U10238,P20315,1
U10238,P20105,2
U10238,P20098,3
U10238,P20267,1
U10238,P20196,2
U10238,P20055,2
U10239,P20119,2
U10239,P20218,2
U10239,P20288,5
U10239,P20079,3
U10239,P20150,1
U10239,P20221,2
U10239,P20095,3
U10239,P20064,2
U10239,P20262,2
U10239,P20040,3
U10239,P20115,1
U10239,P20043,4
U10239,P20085,1
U10239,P20263,1
U10239,P20072,3
U10239,P20249,2
U10239,P20102,2
U10239,P20107,2
U10239,P20168,3
U10239,P20130,1
U10239,P20070,1
U10239,P20138,1
U10239,P20156,2
U10239,P20248,1
U10239,P20195,1
U10240,P20095,3
U10240,P20172,2
U10240,P20260,5
U10240,P20115,2
U10240,P20222,3
U10240,P20225,2
U10240,P20306,2
U10240,P20181,1
U10240,P20261,1
U10240,P20137,2
U10240,P20312,2
U10240,P20195,1
U10240,P20045,2
U10240,P20011,1
U10240,P20174,2
U10240,P20090,2
U10240,P20043,1
U10240,P20252,3
U10240,P20134,3
U10240,P20197,2
U10240,P20271,1
U10240,P20143,3
U10240,P20302,3
U10240,P20313,3
U10241,P20306,3
U10241,P20059,1
U10241,P20163,2
U10241,P20296,3
U10241,P20224,3
U10241,P20178,3
U10241,P20102,1
U10241,P20160,1
U10241,P20060,2
U10241,P20303,4
U10241,P20259,4
U10241,P20283,1
U10241,P20216,1
U10242,P20188,3
U10242,P20152,3
U10242,P20247,1
U10242,P20009,2
U10242,P20065,1
U10242,P20195,3
U10242,P20194,2
U10242,P20045,3
U10242,P20213,1
U10242,P20279,1
U10242,P20063,1
U10242,P20102,2
U10242,P20233,3
U10242,P20150,1
U10242,P20100,2
U10243,P20150,2
U10243,P20310,3
U10243,P20256,2
U10243,P20016,3
U10243,P20057,2
U10243,P20291,3
U10243,P20044,1
U10243,P20082,6
U10243,P20010,1
U10243,P20151,3
U10243,P20158,2
U10243,P20185,3
U10243,P20184,2
U10243,P20121,2
U10243,P20233,4
U10244,P20251,2
U10244,P20252,2
U10244,P20283,1
U10244,P20155,2
U10244,P20104,3
U10244,P20284,2
U10244,P20259,5
U10244,P20144,3
U10244,P20207,4
U10244,P20281,2
U10244,P20277,1
U10244,P20187,4
U10244,P20206,3
U10244,P20158,1
U10244,P20213,2
U10244,P20240,3
U10244,P20305,1
U10245,P20074,1
U10245,P20093,4
U10245,P20189,3
U10245,P20047,2
U10245,P20318,2
U10245,P20242,1
U10245,P20133,1
U10245,P20097,1
U10245,P20007,4
U10245,P20016,2
U10245,P20257,3
U10245,P20171,3
U10245,P20050,4
U10245,P20042,1
U10245,P20307,4
U10245,P20029,2
U10245,P20024,1
U10246,P20284,1
U10246,P20254,2
U10246,P20273,3
U10246,P20100,2
U10246,P20302,1
U10246,P20076,3
U10246,P20087,4
U10246,P20142,3
U10246,P20022,1
U10246,P20134,2
U10246,P20296,2
U10246,P20298,1
U10246,P20082,4
U10246,P20094,3
U10246,P20252,2
U10246,P20004,2
U10246,P20303,3
U10247,P20225,1
U10247,P20192,1
U10247,P20033,2
U10247,P20007,2
U10247,P20297,2
U10247,P20117,3
U10247,P20226,4
U10247,P20166,2
U10247,P20088,1
U10248,P20094,1
U10248,P20036,4
U10248,P20088,2
U10248,P20060,2
U10248,P20141,1
U10248,P20289,1
U10248,P20305,3
U10248,P20033,3
U10248,P20223,3
U10249,P20064,2
U10249,P20104,3
U10249,P20262,2
U10249,P20015,2
U10249,P20252,4
U10249,P20294,2
U10249,P20296,2
U10249,P20092,2
U10249,P20099,2
U10249,P20142,3
U10249,P20282,2
U10249,P20129,5
U10250,P20149,2
U10250,P20117,2
U10250,P20054,2
U10250,P20060,3
U10250,P20003,1
U10250,P20215,1
U10250,P20175,4
U10250,P20275,2
U10250,P20309,3
U10250,P20108,3
U10250,P20037,3
U10250,P20155,1
U10250,P20259,4
U10251,P20059,3
U10251,P20130,2
U10251,P20162,1
U10251,P20081,2
U10251,P20159,2
U10251,P20145,1
U10251,P20212,1
U10251,P20001,2
U10251,P20098,3
U10251,P20315,2
U10251,P20299,2
U10251,P20224,2
U10251,P20123,2
U10251,P20244,1
U10251,P20085,3
U10251,P20008,2
U10251,P20182,6
U10251,P20277,2
U10251,P20167,2
U10251,P20308,4
U10251,P20062,3
U10251,P20006,3
U10252,P20070,2
U10252,P20004,3
U10252,P20143,2
U10252,P20138,1
U10252,P20049,1
U10252,P20264,1
U10252,P20212,1
U10253,P20125,2
U10253,P20179,3
U10253,P20165,2
U10253,P20088,3
U10253,P20154,3
U10253,P20293,1
U10253,P20211,3
U10254,P20029,4
U10254,P20030,2
U10254,P20018,1
U10254,P20061,3
U10254,P20242,2
U10254,P20162,2
U10254,P20164,3
U10254,P20215,5
U10254,P20013,1
U10254,P20115,4
U10254,P20024,2
U10254,P20246,1
U10254,P20282,1
U10254,P20262,4
U10254,P20047,5
U10254,P20097,1
U10254,P20142,1
U10254,P20156,5
U10254,P20318,2
U10254,P20272,2
U10254,P20227,2
U10255,P20197,5
U10255,P20185,3
U10255,P20208,4
U10255,P20225,2
U10255,P20112,4
U10255,P20299,2
U10255,P20043,4
U10255,P20053,3
U10255,P20315,2
U10255,P20060,6
U10255,P20198,2
U10255,P20111,2
U10255,P20077,3
U10255,P20040,2
U10255,P20233,4
U10255,P20036,3
U10255,P20261,3
U10255,P20310,1
U10255,P20288,1
U10255,P20057,2
U10256,P20196,2
U10256,P20251,3
U10256,P20214,2
U10256,P20039,4
U10256,P20253,2
U10256,P20292,2
U10256,P20311,3
U10256,P20079,1
U10256,P20184,2
U10256,P20105,5
U10256,P20256,3
U10256,P20267,3
U10257,P20274,3
U10257,P20303,2
U10257,P20199,1
U10257,P20125,1
U10257,P20284,3
U10257,P20142,1
U10257,P20251,2
U10257,P20069,3
U10257,P20301,2
U10257,P20029,2
U10257,P20041,1
U10257,P20082,1
U10257,P20196,1
U10257,P20121,2
U10257,P20097,2
U10257,P20270,2
U10257,P20109,3
U10257,P20311,3
U10257,P20195,1
U10257,P20130,2
U10257,P20047,2
U10257,P20246,4
U10257,P20093,2
U10257,P20228,3
U10258,P20052,1
U10258,P20272,2
U10258,P20298,3
U10258,P20041,3
U10258,P20299,1
U10258,P20050,2
U10258,P20295,1
U10259,P20005,3
U10259,P20288,2
U10259,P20145,4
U10259,P20037,1
U10259,P20095,3
U10259,P20208,3
U10259,P20078,1
U10259,P20286,3
U10259,P20030,3
U10259,P20010,3
U10259,P20195,1
U10259,P20161,2
U10259,P20157,4
U10259,P20192,2
U10259,P20269,2
U10259,P20217,2
U10259,P20247,2
U10259,P20017,2
U10259,P20064,3
U10259,P20153,3
U10259,P20093,2
U10260,P20065,3
U10260,P20136,1
U10260,P20234,3
U10260,P20302,1
U10260,P20038,2
U10260,P20224,2
U10260,P20150,2
U10260,P20147,2
U10260,P20236,3
U10260,P20289,2
U10260,P20028,5
U10260,P20051,2
U10260,P20056,1
U10260,P20033,5
U10260,P20268,2
U10260,P20290,2
U10260,P20314,2
U10260,P20112,1
U10260,P20141,1
U10261,P20145,1
U10261,P20035,1
U10261,P20117,2
U10261,P20223,3
U10261,P20206,2
U10261,P20008,2
U10261,P20189,3
U10261,P20060,2
U10261,P20190,2
U10261,P20281,1
U10261,P20293,3
U10261,P20104,2
U10261,P20149,2
U10261,P20116,2
U10261,P20084,3
U10262,P20048,2
U10262,P20154,1
U10262,P20214,4
U10262,P20146,3
U10262,P20015,4
U10262,P20140,3
U10262,P20006,1
U10262,P20197,4
U10262,P20053,2
U10262,P20098,2
U10262,P20172,3
U10262,P20292,3
U10262,P20114,2
U10262,P20090,3
U10263,P20303,2
U10263,P20228,3
U10263,P20138,3
U10263,P20190,2
U10263,P20121,1
U10263,P20028,1
U10263,P20202,2
U10263,P20297,5
U10263,P20193,3
U10263,P20004,2
U10263,P20107,4
U10263,P20025,2
U10264,P20126,4
U10264,P20172,2
U10264,P20169,3
U10264,P20182,1
U10264,P20021,2
U10264,P20288,3
U10264,P20026,1
U10264,P20079,2
U10264,P20062,2
U10264,P20309,2
U10264,P20070,2
U10264,P20249,2
U10264,P20198,5
U10264,P20214,4
U10264,P20131,1
U10264,P20088,1
U10264,P20316,1
U10265,P20293,4
U10265,P20286,1
U10265,P20067,1
U10265,P20020,1
U10265,P20126,1
U10265,P20207,3
U10265,P20264,3
U10265,P20206,3
U10265,P20288,2
U10265,P20281,4
U10265,P20080,1
U10265,P20190,1
U10265,P20084,1
U10265,P20132,1
U10265,P20041,3
U10266,P20253,2
U10266,P20160,3
U10266,P20184,1
U10266,P20319,1
U10266,P20250,1
U10266,P20182,1
U10267,P20311,3
U10267,P20035,3
U10267,P20180,1
U10267,P20168,2
U10267,P20113,3
U10267,P20279,1
U10267,P20096,2
U10267,P20082,2
U10267,P20158,1
U10267,P20239,1
U10267,P20293,2
U10267,P20249,3
U10267,P20255,3
U10267,P20291,2
U10267,P20142,2
U10267,P20150,2
U10268,P20301,3
U10268,P20100,1
U10268,P20241,2
U10268,P20303,3
U10268,P20274,4
U10268,P20102,1
U10268,P20009,1
U10268,P20202,2
U10268,P20302,1
U10268,P20097,2
U10268,P20174,3
U10268,P20196,2
U10268,P20224,2
U10268,P20096,3
U10268,P20026,2
U10269,P20213,1
U10269,P20111,4
U10269,P20179,1
U10269,P20088,3
U10269,P20215,3
U10269,P20309,2
U10269,P20219,1
U10269,P20143,2
U10269,P20187,1
U10269,P20120,2
U10269,P20313,1
U10269,P20195,1
U10269,P20144,2
U10269,P20260,3
U10269,P20172,1
U10270,P20084,2
U10270,P20189,2
U10270,P20043,2
U10270,P20082,2
U10270,P20164,3
U10270,P20030,1
U10270,P20047,3
U10270,P20041,1
U10270,P20197,2
U10271,P20035,2
U10271,P20160,1
U10271,P20184,2
U10271,P20251,2
U10271,P20250,2
U10271,P20113,1
U10272,P20141,5
U10272,P20137,5
U10272,P20305,3
U10272,P20039,4
U10272,P20299,2
U10272,P20140,2
U10272,P20094,2
U10272,P20001,3
U10272,P20059,2
U10272,P20022,2
U10272,P20136,1
U10273,P20142,4
U10273,P20125,2
U10273,P20050,3
U10273,P20082,4
U10273,P20245,2
U10273,P20104,2
U10273,P20199,2
U10273,P20087,5
U10273,P20074,2
U10273,P20282,5
U10274,P20029,2
U10274,P20254,3
U10274,P20227,2
U10274,P20246,1
U10274,P20030,2
U10274,P20217,2
U10274,P20100,3
U10274,P20147,2
U10274,P20303,4
U10275,P20281,3
U10275,P20107,2
U10275,P20319,3
U10275,P20132,2
U10275,P20182,1
U10275,P20206,2
U10275,P20067,1
U10275,P20123,3
U10275,P20130,2
U10276,P20125,2
U10276,P20296,1
U10276,P20261,4
U10276,P20194,3
U10276,P20216,3
U10276,P20256,2
U10276,P20301,2
U10276,P20232,1
U10276,P20283,6
U10276,P20217,4
U10276,P20052,1
U10276,P20080,1
U10277,P20093,2
U10277,P20081,1
U10277,P20175,3
U10277,P20016,3
U10277,P20078,1
U10277,P20254,1
U10277,P20230,5
U10277,P20209,1
U10277,P20178,2
U10277,P20007,5
U10277,P20234,3
U10277,P20309,5
U10277,P20001,3
U10277,P20037,4
U10277,P20045,1
U10277,P20161,4
U10277,P20132,2
U10277,P20307,2
U10277,P20306,2
U10277,P20284,1
U10277,P20003,1
U10277,P20298,3
U10277,P20143,2
U10277,P20140,1
U10277,P20264,4
U10278,P20219,4
U10278,P20163,3
U10278,P20226,2
U10278,P20126,2
U10278,P20095,1
U10278,P20067,1
U10278,P20294,1
U10278,P20256,2
U10278,P20111,2
U10278,P20144,2
U10278,P20172,5
U10278,P20062,2
U10278,P20181,1
U10278,P20197,2
U10278,P20261,5
U10279,P20139,1
U10279,P20152,1
U10279,P20169,3
U10279,P20137,2
U10279,P20291,1
U10279,P20193,1
U10280,P20103,3
U10280,P20202,1
U10280,P20314,5
U10280,P20184,2
U10280,P20033,4
U10280,P20157,2
U10280,P20253,1
U10280,P20262,2
U10280,P20044,1
U10280,P20165,3
U10280,P20174,3
U10280,P20311,1
U10280,P20142,2
U10280,P20089,2
U10280,P20260,2
U10280,P20180,2
U10280,P20222,3
U10281,P20107,3
U10281,P20129,2
U10281,P20009,2
U10281,P20100,2
U10281,P20121,2
U10281,P20299,2
U10281,P20232,1
U10281,P20316,2
U10281,P20097,3
U10281,P20162,1
U10281,P20308,2
U10282,P20315,2
U10282,P20070,1
U10282,P20282,2
U10282,P20262,3
U10282,P20239,3
U10282,P20144,3
U10282,P20126,1
U10282,P20235,1
U10282,P20249,4
U10282,P20115,1
U10282,P20308,1
U10282,P20281,2
U10283,P20252,3
U10283,P20145,2
U10283,P20001,1
U10283,P20231,1
U10283,P20242,3
U10283,P20298,5
U10283,P20207,3
U10283,P20302,3
U10283,P20013,1
U10283,P20167,3
U10283,P20200,1
U10283,P20224,1
U10283,P20308,1
U10283,P20283,4
U10283,P20268,2
U10283,P20062,3
U10283,P20296,1
U10284,P20283,1
U10284,P20263,5
U10284,P20260,2
U10284,P20294,1
U10284,P20195,3
U10284,P20130,2
U10284,P20115,3
U10284,P20245,4
U10284,P20247,2
U10284,P20268,1
U10284,P20219,1
U10284,P20299,1
U10284,P20078,2
U10284,P20220,1
U10285,P20116,4
U10285,P20078,1
U10285,P20311,1
U10285,P20274,1
U10285,P20131,2
U10285,P20014,2
U10285,P20043,2
U10285,P20291,1
U10285,P20293,2
U10285,P20101,4
U10285,P20180,1
U10285,P20092,1
U10285,P20296,2
U10285,P20242,3
U10286,P20154,2
U10286,P20172,1
U10286,P20026,1
U10286,P20201,2
U10286,P20245,1
U10286,P20255,2
U10286,P20179,2
U10286,P20303,4
U10287,P20245,1
U10287,P20005,3
U10287,P20309,1
U10287,P20080,2
U10287,P20244,3
U10287,P20143,2
U10287,P20016,1
U10287,P20259,1
U10287,P20054,3
U10287,P20094,2
U10288,P20009,3
U10288,P20076,2
U10288,P20194,3
U10288,P20252,1
U10288,P20094,4
U10288,P20065,4
U10288,P20152,2
U10288,P20295,1
U10288,P20082,2
U10288,P20158,3
U10288,P20185,2
U10289,P20174,1
U10289,P20104,1
U10289,P20054,2
U10289,P20161,1
U10289,P20120,3
U10289,P20114,3
U10289,P20195,2
U10289,P20064,3
U10289,P20251,1
U10289,P20057,2
U10289,P20010,1
U10289,P20232,1
U10289,P20125,1
U10289,P20306,2
U10289,P20260,2
U10289,P20256,2
U10289,P20171,2
U10289,P20271,1
U10290,P20159,2
U10290,P20257,3
U10290,P20241,2
U10290,P20101,1
U10290,P20016,2
U10290,P20092,3
U10290,P20307,2
U10290,P20205,1
U10290,P20203,2
U10290,P20246,2
U10290,P20086,3
U10290,P20204,5
U10290,P20214,1
U10290,P20078,2
U10290,P20198,2
U10290,P20083,1
U10291,P20019,2
U10291,P20054,3
U10291,P20225,4
U10291,P20297,2
U10291,P20029,1
U10291,P20255,4
U10291,P20205,1
U10291,P20226,3
U10291,P20262,1
U10291,P20096,2
U10291,P20033,5
U10291,P20201,1
U10291,P20097,1
U10291,P20223,1
U10291,P20038,4
U10292,P20171,2
U10292,P20016,1
U10292,P20084,2
U10292,P20169,3
U10292,P20275,1
U10292,P20202,3
U10292,P20284,3
U10292,P20093,1
U10292,P20038,1
U10292,P20237,3
U10292,P20311,2
U10292,P20241,2
U10292,P20092,1
U10292,P20301,3
U10292,P20142,3
U10292,P20248,1
U10293,P20295,5
U10293,P20065,3
U10293,P20290,1
U10293,P20005,2
U10293,P20261,2
U10293,P20238,2
U10293,P20302,5
U10293,P20258,2
U10293,P20043,2
U10293,P20017,2
U10293,P20309,4
U10293,P20105,2
U10293,P20150,3
U10293,P20057,3
U10293,P20177,1
U10293,P20186,3
U10293,P20110,2
U10293,P20170,4
U10293,P20247,3
U10294,P20121,2
U10294,P20125,3
U10294,P20199,1
U10294,P20177,2
U10294,P20208,2
U10294,P20042,3
U10294,P20257,2
U10294,P20270,1
U10294,P20064,2
U10294,P20151,3
U10294,P20171,3
U10294,P20047,1
U10294,P20295,4
U10294,P20251,4
U10294,P20071,2
U10295,P20181,1
U10295,P20112,3
U10295,P20110,3
U10295,P20092,2
U10295,P20140,2
U10295,P20294,1
U10295,P20201,2
U10295,P20254,2
U10295,P20027,1
U10295,P20170,4
U10295,P20273,3
U10295,P20223,6
U10296,P20080,4
U10296,P20237,2
U10296,P20299,2
U10296,P20109,1
U10296,P20045,1
U10296,P20155,2
U10296,P20244,1
U10296,P20093,1
U10296,P20094,3
U10296,P20100,4
U10296,P20142,1
U10296,P20051,2
U10296,P20150,3
U10296,P20016,1
U10296,P20290,2
U10296,P20316,1
U10297,P20053,2
U10297,P20184,2
U10297,P20253,2
U10297,P20081,2
U10297,P20189,2
U10297,P20150,4
U10297,P20311,4
U10297,P20086,2
U10297,P20125,2
U10297,P20005,3
U10297,P20242,2
U10297,P20300,3
U10297,P20128,2
U10297,P20317,1
U10297,P20063,1
U10297,P20044,2
U10297,P20093,2
U10297,P20160,2
U10297,P20078,3
U10297,P20231,2
U10297,P20145,1
U10298,P20181,2
U10298,P20190,3
U10298,P20080,6
U10298,P20226,5
U10298,P20285,2
U10298,P20028,4
U10299,P20068,2
U10299,P20161,5
U10299,P20260,2
U10299,P20291,3
U10299,P20132,1
U10299,P20200,3
U10299,P20045,1
U10299,P20286,2
U10299,P20258,1
U10299,P20298,3
U10299,P20247,2
U10299,P20153,1
U10299,P20252,3
U10300,P20252,2
U10300,P20057,2
U10300,P20197,1
U10300,P20155,1
U10300,P20136,2
U10300,P20295,2
U10300,P20039,1
U10300,P20045,2
U10300,P20271,1
U10300,P20134,2
U10300,P20137,2
U10300,P20239,1
U10300,P20265,3
U10301,P20035,2
U10301,P20168,2
U10301,P20130,2
U10301,P20189,1
U10301,P20234,3
U10301,P20142,2
U10301,P20184,1
U10301,P20059,2
U10301,P20160,4
U10302,P20140,1
U10302,P20226,2
U10302,P20225,4
U10302,P20258,2
U10302,P20237,3
U10302,P20041,2
U10302,P20214,2
U10302,P20019,1
U10302,P20030,2
U10302,P20026,1
U10302,P20147,2
U10302,P20073,6
U10302,P20223,1
U10302,P20131,2
U10303,P20075,1
U10303,P20112,1
U10303,P20267,2
U10303,P20000,1
U10303,P20197,4
U10303,P20048,1
U10303,P20187,1
U10303,P20111,3
U10303,P20272,3
U10303,P20055,2
U10303,P20057,2
U10304,P20214,1
U10304,P20241,2
U10304,P20011,1
U10304,P20162,2
U10304,P20201,4
U10304,P20302,1
U10304,P20100,3
U10304,P20297,4
U10304,P20078,1
U10304,P20097,3
U10304,P20224,2
U10304,P20248,4
U10304,P20225,1
U10304,P20202,5
U10304,P20254,1
U10305,P20132,1
U10305,P20230,2
U10305,P20161,2
U10305,P20291,1
U10305,P20294,3
U10305,P20315,1
U10305,P20309,2
U10306,P20271,2
U10306,P20045,2
U10306,P20153,2
U10306,P20143,3
