order_id,order_date,region,segment,category,product,unit_price,quantity,discount,revenue,cost,profit,customer_id,date_key
10451,2024-10-31,East,Enterprise,Accessories,USB-C Cable,852.86,9,0.0,7675.74,4781.79,2893.95,C1587,20241031
10452,2024-11-20,West,Small Business,Hardware,Desktop Tower,609.36,5,0.0,3046.8,1464.03,1582.77,C2715,20241120
10453,2024-10-21,North,Enterprise,Hardware,"Monitor 27""",1630.5,3,0.0,4891.5,3483.18,1408.32,C8096,20241021
10454,2025-02-08,East,Consumer,Software,Antivirus Pro,788.99,6,0.05,4497.24,3292.74,1204.5,C8950,20250208
10455,2024-10-21,North,Small Business,Software,Analytics Pro,463.87,1,0.0,463.87,318.52,145.35,C2089,20241021
10456,2024-09-19,West,Consumer,Accessories,Headset,573.02,8,0.0,4584.16,2343.46,2240.7,C7344,20240919
10457,2025-07-29,East,Consumer,Accessories,Keyboard,1182.61,1,0.1,1064.35,582.99,481.36,C7659,20250729
10458,2024-09-05,North,Enterprise,Hardware,"Laptop 15""",1560.7,6,0.0,9364.2,4438.41,4925.79,C1948,20240905
10459,2025-10-15,South,Consumer,Accessories,USB-C Cable,1178.81,4,0.1,4243.72,3047.51,1196.21,C2787,20251015
10460,2024-12-04,West,Consumer,Hardware,"Laptop 15""",1199.99,2,0.05,2279.98,1723.62,556.36,C7362,20241204
10461,2024-01-06,South,Small Business,Hardware,"Monitor 27""",1012.75,2,0.0,2025.5,1237.83,787.67,C3659,20240106
10462,2025-05-03,South,Small Business,Software,Office Suite,692.47,3,0.0,2077.41,1518.22,559.19,C6626,20250503
10463,2025-10-23,North,Consumer,Hardware,"Laptop 15""",765.78,9,0.0,6892.02,3166.96,3725.06,C2750,20251023
10464,2025-07-01,North,Consumer,Software,Antivirus Pro,237.27,9,0.0,2135.43,1641.65,493.78,C6394,20250701
10465,2024-02-07,West,Small Business,Accessories,Headset,1450.59,4,0.2,4641.89,3098.32,1543.57,C2531,20240207
10466,2024-02-08,North,Small Business,Hardware,"Laptop 13""",1146.44,4,0.0,4585.76,3193.02,1392.74,C3723,20240208
10467,2024-12-09,East,Small Business,Hardware,"Monitor 27""",181.89,9,0.0,1637.01,1005.24,631.77,C2762,20241209
10468,2024-05-17,West,Small Business,Accessories,Mouse,414.4,9,0.0,3729.6,2856.92,872.68,C8804,20240517
10469,2024-12-04,South,Enterprise,Software,Analytics Pro,1071.46,9,0.2,7714.51,5162.25,2552.26,C8183,20241204
10470,2024-09-20,South,Consumer,Hardware,Desktop Tower,437.96,1,0.0,437.96,262.87,175.09,C1778,20240920
10471,2024-10-29,South,Consumer,Hardware,"Monitor 27""",1791.83,2,0.0,3583.66,2439.0,1144.66,C8851,20241029
10472,2025-03-13,East,Consumer,Software,Analytics Pro,214.84,9,0.15,1643.53,1124.54,518.99,C5577,20250313
10473,2024-04-07,South,Consumer,Software,Office Suite,1583.25,1,0.0,1583.25,1097.28,485.97,C2447,20240407
10474,2024-09-11,North,Small Business,Software,Antivirus Pro,576.65,9,0.0,5189.85,2634.83,2555.02,C1405,20240911
10475,2025-04-02,East,Small Business,Software,Analytics Pro,1096.3,3,0.0,3288.9,2388.01,900.89,C2846,20250402
10476,2025-08-09,North,Small Business,Hardware,Desktop Tower,926.64,4,0.0,3706.56,2300.6,1405.96,C1193,20250809
10477,2025-12-10,South,Consumer,Hardware,"Laptop 13""",495.38,7,0.2,2774.13,1509.5,1264.63,C5005,20251210
10478,2025-04-21,East,Consumer,Software,Analytics Pro,136.04,9,0.0,1224.36,568.0,656.36,C9921,20250421
10479,2025-05-29,East,Enterprise,Accessories,Headset,1634.12,3,0.0,4902.36,3873.04,1029.32,C3800,20250529
10480,2025-01-11,South,Consumer,Accessories,USB-C Cable,1123.93,3,0.0,3371.79,2077.03,1294.76,C6808,20250111
10481,2024-06-05,West,Enterprise,Hardware,Desktop Tower,934.18,6,0.1,5044.57,2357.45,2687.12,C2159,20240605
10482,2025-03-01,West,Enterprise,Hardware,"Laptop 15""",74.77,1,0.0,74.77,54.65,20.12,C2968,20250301
10483,2024-09-10,North,Enterprise,Software,Analytics Pro,400.35,6,0.15,2041.79,1202.52,839.27,C5912,20240910
10484,2025-12-21,East,Consumer,Hardware,"Laptop 13""",1114.17,8,0.0,8913.36,6755.9,2157.46,C1182,20251221
10485,2024-03-04,South,Enterprise,Hardware,"Laptop 15""",1574.73,3,0.0,4724.19,3662.66,1061.53,C4628,20240304
10486,2024-06-17,East,Enterprise,Software,Antivirus Pro,715.69,3,0.0,2147.07,1648.23,498.84,C7132,20240617
10487,2025-11-27,South,Enterprise,Hardware,"Monitor 27""",471.39,1,0.1,424.25,332.73,91.52,C4321,20251127
10488,2024-04-03,West,Consumer,Software,Antivirus Pro,1301.02,9,0.05,11123.72,5204.76,5918.96,C4052,20240403
10489,2025-06-09,West,Small Business,Hardware,"Laptop 13""",1494.79,1,0.05,1420.05,980.27,439.78,C5033,20250609
10490,2025-07-26,West,Enterprise,Software,Analytics Pro,1200.54,1,0.0,1200.54,695.32,505.22,C2774,20250726
10491,2024-01-23,West,Small Business,Accessories,Keyboard,759.34,4,0.15,2581.76,1527.07,1054.69,C8922,20240123
10492,2025-08-15,North,Consumer,Software,Office Suite,644.4,7,0.0,4510.8,3049.9,1460.9,C1201,20250815
10493,2025-12-18,North,Enterprise,Accessories,Mouse,657.2,2,0.0,1314.4,644.72,669.68,C8718,20251218
10494,2025-04-28,North,Small Business,Software,Antivirus Pro,1573.79,4,0.05,5980.4,4242.16,1738.24,C2628,20250428
10495,2024-05-18,West,Small Business,Software,Office Suite,128.0,8,0.1,921.6,638.86,282.74,C3466,20240518
10496,2025-01-21,West,Consumer,Hardware,"Laptop 15""",812.9,7,0.0,5690.3,2647.75,3042.55,C5669,20250121
10497,2025-10-31,East,Consumer,Accessories,USB-C Cable,1009.53,9,0.05,8631.48,5854.75,2776.73,C2819,20251031
10498,2025-06-25,South,Enterprise,Accessories,Mouse,702.82,2,0.0,1405.64,670.72,734.92,C3120,20250625
10499,2024-01-24,East,Small Business,Hardware,"Monitor 27""",557.61,2,0.0,1115.22,677.54,437.68,C4243,20240124
10500,2025-06-28,West,Consumer,Accessories,USB-C Cable,1650.69,7,0.0,11554.83,7554.2,4000.63,C2141,20250628
10501,2024-12-20,South,Small Business,Accessories,Mouse,1272.7,1,0.0,1272.7,800.64,472.06,C8835,20241220
10502,2024-02-02,West,Enterprise,Accessories,Keyboard,780.08,4,0.0,3120.32,2236.23,884.09,C3606,20240202
10503,2024-07-30,North,Consumer,Hardware,"Laptop 13""",285.64,2,0.05,542.72,308.92,233.8,C2829,20240730
10504,2025-04-02,North,Consumer,Hardware,"Laptop 13""",1526.23,8,0.0,12209.84,6425.58,5784.26,C2054,20250402
10505,2025-02-15,West,Consumer,Hardware,"Laptop 15""",1241.7,2,0.0,2483.4,1141.46,1341.94,C1442,20250215
10506,2024-02-27,South,Enterprise,Software,Antivirus Pro,961.66,4,0.0,3846.64,2012.19,1834.45,C5458,20240227
10507,2025-08-12,East,Enterprise,Hardware,Desktop Tower,703.88,3,0.0,2111.64,1509.14,602.5,C1910,20250812
10508,2024-08-30,East,Consumer,Hardware,"Laptop 15""",882.74,5,0.1,3972.33,2302.52,1669.81,C9315,20240830
10509,2025-02-27,East,Small Business,Accessories,Keyboard,571.31,7,0.0,3999.17,3192.14,807.03,C7344,20250227
10510,2025-10-03,West,Enterprise,Software,Antivirus Pro,1771.37,4,0.0,7085.48,5595.83,1489.65,C4236,20251003
10511,2024-12-18,West,Enterprise,Software,Analytics Pro,864.88,2,0.0,1729.76,927.87,801.89,C1946,20241218
10512,2025-03-02,West,Consumer,Software,Office Suite,646.93,2,0.0,1293.86,670.37,623.49,C1340,20250302
10513,2024-07-07,West,Consumer,Accessories,Headset,622.32,5,0.15,2644.86,1706.46,938.4,C4456,20240707
10514,2025-12-25,South,Small Business,Accessories,USB-C Cable,1048.62,8,0.2,6711.17,3373.59,3337.58,C7652,20251225
10515,2025-03-02,South,Small Business,Accessories,Headset,1788.98,2,0.05,3399.06,2206.95,1192.11,C7905,20250302
10516,2024-07-27,East,Enterprise,Accessories,USB-C Cable,835.45,7,0.0,5848.15,2712.44,3135.71,C9848,20240727
10517,2025-01-14,North,Enterprise,Hardware,"Laptop 15""",1282.19,6,0.0,7693.14,6057.66,1635.48,C2140,20250114
10518,2024-02-22,East,Small Business,Hardware,"Laptop 13""",1082.02,6,0.0,6492.12,4898.23,1593.89,C7538,20240222
10519,2024-03-15,South,Enterprise,Hardware,"Laptop 15""",992.84,5,0.1,4467.78,2441.73,2026.05,C1557,20240315
10520,2025-05-05,South,Small Business,Software,Antivirus Pro,70.72,6,0.0,424.32,259.66,164.66,C6867,20250505
10521,2024-08-04,South,Enterprise,Accessories,USB-C Cable,1360.53,6,0.0,8163.18,4745.79,3417.39,C8269,20240804
10522,2024-09-05,South,Small Business,Accessories,Headset,944.7,8,0.0,7557.6,5003.24,2554.36,C3808,20240905
10523,2024-10-16,West,Small Business,Hardware,Desktop Tower,657.82,1,0.1,592.04,469.64,122.4,C5699,20241016
10524,2024-11-11,East,Small Business,Hardware,"Monitor 27""",1491.09,4,0.1,5367.92,3310.77,2057.15,C2863,20241111
10525,2025-04-22,North,Enterprise,Software,Office Suite,1538.45,1,0.05,1461.53,810.35,651.18,C8742,20250422
10526,2024-07-27,East,Small Business,Software,Antivirus Pro,1591.29,5,0.0,7956.45,5325.31,2631.14,C9182,20240727
10527,2025-07-30,South,Enterprise,Accessories,Mouse,43.24,6,0.05,246.47,173.26,73.21,C4637,20250730
10528,2024-09-24,West,Small Business,Accessories,Keyboard,953.26,5,0.0,4766.3,3486.8,1279.5,C4735,20240924
10529,2024-12-03,South,Small Business,Hardware,"Laptop 15""",1321.89,9,0.1,10707.31,8530.42,2176.89,C8537,20241203
10530,2025-05-26,East,Small Business,Software,Analytics Pro,1221.19,1,0.0,1221.19,550.53,670.66,C2088,20250526
10531,2025-10-19,West,Small Business,Accessories,Headset,621.13,5,0.05,2950.37,1475.18,1475.19,C9068,20251019
10532,2024-06-22,South,Enterprise,Hardware,"Monitor 27""",1481.07,9,0.1,11996.67,8950.39,3046.28,C4175,20240622
10533,2024-07-07,North,Enterprise,Accessories,Mouse,723.79,2,0.0,1447.58,857.89,589.69,C9605,20240707
10534,2025-11-15,North,Consumer,Software,Antivirus Pro,52.88,3,0.0,158.64,106.48,52.16,C6409,20251115
10535,2025-10-07,South,Consumer,Hardware,"Laptop 15""",19.9,3,0.0,59.7,33.12,26.58,C6776,20251007
10536,2024-01-10,South,Enterprise,Software,Office Suite,905.62,6,0.0,5433.72,2583.82,2849.9,C3555,20240110
10537,2024-03-02,West,Enterprise,Software,Antivirus Pro,1555.35,3,0.1,4199.44,3255.53,943.91,C4965,20240302
10538,2024-01-07,West,Consumer,Accessories,Headset,485.71,6,0.0,2914.26,1797.38,1116.88,C3368,20240107
10539,2025-07-02,East,Consumer,Hardware,"Monitor 27""",992.22,5,0.0,4961.1,2605.17,2355.93,C8480,20250702
10540,2024-07-02,North,Consumer,Hardware,"Laptop 15""",1369.46,1,0.05,1300.99,980.2,320.79,C8241,20240702
10541,2024-09-03,South,Enterprise,Hardware,Desktop Tower,1058.28,8,0.0,8466.24,5697.63,2768.61,C7555,20240903
10542,2024-12-28,East,Small Business,Accessories,Headset,429.26,5,0.1,1931.67,1242.79,688.88,C7846,20241228
10543,2025-02-19,West,Enterprise,Accessories,Keyboard,223.84,7,0.05,1488.54,878.99,609.55,C7046,20250219
10544,2024-11-03,North,Enterprise,Hardware,"Laptop 13""",518.13,2,0.1,932.63,655.27,277.36,C8016,20241103
10545,2024-04-05,West,Small Business,Software,Analytics Pro,1349.82,9,0.0,12148.38,7640.06,4508.32,C2809,20240405
10546,2025-05-02,North,Enterprise,Accessories,Keyboard,503.62,6,0.1,2719.55,1778.98,940.57,C7056,20250502
10547,2024-03-25,West,Small Business,Hardware,Desktop Tower,618.6,9,0.0,5567.4,4319.25,1248.15,C5728,20240325
10548,2025-08-02,North,Enterprise,Accessories,Keyboard,654.18,3,0.0,1962.54,1478.37,484.17,C6571,20250802
10549,2024-08-04,West,Small Business,Accessories,Mouse,1421.98,3,0.0,4265.94,3278.29,987.65,C7091,20240804
10550,2025-12-01,East,Enterprise,Hardware,"Laptop 13""",1218.18,1,0.05,1157.27,720.79,436.48,C8094,20251201
10551,2024-07-02,East,Consumer,Accessories,Keyboard,16.81,7,0.0,117.67,89.01,28.66,C4607,20240702
10552,2025-12-30,West,Consumer,Software,Antivirus Pro,1372.02,1,0.05,1303.42,1017.18,286.24,C6832,20251230
10553,2025-07-31,South,Enterprise,Software,Analytics Pro,197.71,3,0.05,563.47,450.67,112.8,C2124,20250731
10554,2025-07-07,East,Small Business,Hardware,"Laptop 15""",901.94,7,0.0,6313.58,3797.34,2516.24,C4374,20250707
10555,2025-12-06,North,Enterprise,Hardware,Desktop Tower,207.76,3,0.0,623.28,291.9,331.38,C5072,20251206
10556,2024-02-24,North,Small Business,Accessories,Mouse,342.17,5,0.1,1539.76,1151.16,388.6,C5424,20240224
10557,2024-12-14,West,Small Business,Accessories,Headset,1566.75,6,0.1,8460.45,4446.04,4014.41,C2772,20241214
10558,2025-04-06,West,Consumer,Software,Analytics Pro,537.88,8,0.15,3657.58,1806.86,1850.72,C8170,20250406
10559,2025-01-19,West,Consumer,Hardware,"Monitor 27""",574.29,5,0.05,2727.88,1674.52,1053.36,C6184,20250119
10560,2024-03-28,East,Consumer,Hardware,"Laptop 13""",1603.38,3,0.05,4569.63,3373.11,1196.52,C2673,20240328
10561,2024-03-25,East,Consumer,Software,Analytics Pro,982.96,5,0.05,4669.06,2496.36,2172.7,C4173,20240325
10562,2025-10-11,South,Enterprise,Software,Office Suite,613.19,6,0.05,3495.18,2733.57,761.61,C1674,20251011
10563,2025-01-04,North,Consumer,Accessories,Headset,891.72,6,0.0,5350.32,3522.09,1828.23,C8703,20250104
10564,2025-03-31,East,Small Business,Accessories,Keyboard,1307.22,9,0.15,10000.23,6316.76,3683.47,C4923,20250331
10565,2024-03-30,South,Small Business,Software,Analytics Pro,823.76,1,0.0,823.76,652.09,171.67,C4866,20240330
10566,2025-07-22,West,Consumer,Accessories,Mouse,1039.46,9,0.0,9355.14,5079.41,4275.73,C5063,20250722
10567,2024-12-28,North,Enterprise,Hardware,Desktop Tower,603.79,9,0.1,4890.7,3087.43,1803.27,C3803,20241228
10568,2025-01-29,North,Small Business,Software,Office Suite,1158.57,5,0.05,5503.21,4352.86,1150.35,C5402,20250129
10569,2024-03-27,South,Enterprise,Hardware,"Laptop 15""",51.26,8,0.1,369.07,266.89,102.18,C9835,20240327
10570,2025-12-02,West,Consumer,Accessories,Headset,1619.92,9,0.15,12392.39,8193.26,4199.13,C4276,20251202
10571,2024-11-04,East,Small Business,Accessories,Mouse,1347.67,7,0.05,8962.01,5859.12,3102.89,C6223,20241104
10572,2024-06-20,West,Small Business,Software,Office Suite,1697.42,5,0.0,8487.1,5752.85,2734.25,C7683,20240620
10573,2025-05-10,North,Small Business,Software,Antivirus Pro,1400.48,1,0.0,1400.48,726.21,674.27,C1025,20250510
10574,2025-10-02,West,Enterprise,Hardware,"Laptop 15""",1526.33,3,0.0,4578.99,3360.49,1218.5,C6102,20251002
10575,2025-04-13,North,Consumer,Software,Antivirus Pro,302.51,1,0.0,302.51,233.27,69.24,C1215,20250413
10576,2025-02-09,East,Enterprise,Software,Office Suite,1307.44,9,0.1,10590.26,7388.85,3201.41,C4313,20250209
10577,2025-03-26,East,Small Business,Hardware,"Laptop 15""",1244.96,2,0.0,2489.92,1670.29,819.63,C3295,20250326
10578,2024-11-03,East,Enterprise,Hardware,"Laptop 15""",249.49,2,0.0,498.98,357.46,141.52,C3783,20241103
10579,2025-05-05,East,Consumer,Software,Office Suite,905.58,5,0.15,3848.72,2568.32,1280.4,C3645,20250505
10580,2024-10-25,West,Enterprise,Accessories,Headset,1371.69,3,0.0,4115.07,2493.48,1621.59,C1492,20241025
10581,2025-01-20,East,Small Business,Software,Antivirus Pro,98.51,1,0.0,98.51,78.63,19.88,C5958,20250120
10582,2025-07-31,South,Enterprise,Hardware,"Laptop 15""",442.38,6,0.0,2654.28,1785.77,868.51,C3743,20250731
10583,2025-11-29,North,Enterprise,Software,Analytics Pro,1283.7,9,0.0,11553.3,7054.87,4498.43,C8186,20251129
10584,2024-08-02,West,Small Business,Hardware,"Laptop 13""",324.39,6,0.05,1849.02,1467.04,381.98,C1619,20240802
10585,2025-02-22,West,Consumer,Hardware,Desktop Tower,1428.54,2,0.05,2714.23,1596.84,1117.39,C3895,20250222
10586,2024-09-04,East,Enterprise,Accessories,USB-C Cable,1759.36,7,0.0,12315.52,9224.05,3091.47,C4423,20240904
10587,2025-01-21,North,Small Business,Hardware,"Monitor 27""",564.21,1,0.0,564.21,408.19,156.02,C4667,20250121
10588,2025-08-19,West,Enterprise,Hardware,"Monitor 27""",1021.07,6,0.1,5513.78,3645.01,1868.77,C3468,20250819
10589,2025-07-10,North,Small Business,Hardware,"Laptop 13""",25.19,5,0.0,125.95,81.01,44.94,C4326,20250710
10590,2024-04-21,South,Enterprise,Hardware,Desktop Tower,1145.15,8,0.1,8245.08,4223.63,4021.45,C4638,20240421
10591,2024-06-19,North,Enterprise,Hardware,"Monitor 27""",1314.39,6,0.0,7886.34,3629.37,4256.97,C8618,20240619
10592,2024-12-05,West,Consumer,Accessories,Mouse,1611.31,4,0.0,6445.24,3797.81,2647.43,C9858,20241205
10593,2024-09-21,South,Enterprise,Hardware,"Laptop 15""",1719.13,1,0.0,1719.13,1231.5,487.63,C4824,20240921
10594,2025-04-01,East,Small Business,Software,Analytics Pro,1147.08,4,0.1,4129.49,3185.69,943.8,C4696,20250401
10595,2025-08-25,South,Small Business,Accessories,USB-C Cable,804.86,1,0.1,724.37,389.6,334.77,C1692,20250825
10596,2024-04-17,East,Small Business,Accessories,Mouse,651.21,4,0.1,2344.36,1795.27,549.09,C9345,20240417
10597,2024-05-25,East,Small Business,Software,Office Suite,1653.57,4,0.0,6614.28,4920.6,1693.68,C5200,20240525
10598,2024-07-30,West,Small Business,Software,Antivirus Pro,418.59,1,0.0,418.59,315.35,103.24,C2772,20240730
10599,2025-03-24,West,Small Business,Accessories,Headset,411.78,4,0.0,1647.12,992.91,654.21,C1660,20250324
10600,2024-02-15,North,Consumer,Software,Analytics Pro,934.41,3,0.0,2803.23,1607.84,1195.39,C8470,20240215
10601,2024-04-21,South,Enterprise,Accessories,Keyboard,1627.63,8,0.0,13021.04,9337.23,3683.81,C9275,20240421
10602,2025-07-19,South,Small Business,Hardware,"Monitor 27""",900.09,4,0.0,3600.36,1941.88,1658.48,C1614,20250719
10603,2025-04-18,South,Small Business,Hardware,"Laptop 15""",67.76,9,0.0,609.84,337.45,272.39,C3468,20250418
10604,2024-07-09,West,Small Business,Accessories,Keyboard,832.86,8,0.1,5996.59,2798.46,3198.13,C4607,20240709
10605,2025-04-05,West,Small Business,Accessories,Keyboard,640.51,4,0.0,2562.04,1938.33,623.71,C7614,20250405
10606,2024-07-29,East,Enterprise,Accessories,Mouse,90.32,4,0.0,361.28,167.33,193.95,C9445,20240729
10607,2025-07-03,South,Small Business,Software,Antivirus Pro,988.14,9,0.0,8893.26,5298.59,3594.67,C6445,20250703
10608,2025-04-13,North,Small Business,Hardware,"Monitor 27""",106.85,8,0.0,854.8,475.67,379.13,C5307,20250413
10609,2025-06-24,East,Enterprise,Software,Analytics Pro,421.68,3,0.0,1265.04,653.89,611.15,C4109,20250624
10610,2025-02-05,North,Small Business,Software,Office Suite,1319.52,4,0.05,5014.18,3745.34,1268.84,C2849,20250205
10611,2025-09-24,South,Enterprise,Hardware,Desktop Tower,551.55,5,0.05,2619.86,1927.88,691.98,C1205,20250924
10612,2025-09-21,North,Enterprise,Accessories,Headset,233.51,6,0.0,1401.06,738.6,662.46,C6141,20250921
10613,2024-04-30,South,Small Business,Accessories,Keyboard,713.21,5,0.0,3566.05,2079.87,1486.18,C4273,20240430
10614,2025-01-17,South,Enterprise,Software,Office Suite,46.02,2,0.1,82.84,54.2,28.64,C4722,20250117
10615,2025-09-02,South,Enterprise,Software,Office Suite,1134.53,6,0.0,6807.18,4496.44,2310.74,C7579,20250902
10616,2024-07-09,West,Enterprise,Hardware,"Laptop 15""",1141.2,5,0.0,5706.0,4126.9,1579.1,C6310,20240709
10617,2025-07-22,South,Small Business,Software,Antivirus Pro,920.42,4,0.2,2945.34,1788.07,1157.27,C8361,20250722
10618,2024-07-10,East,Small Business,Hardware,"Laptop 13""",1257.7,7,0.0,8803.9,6799.68,2004.22,C1406,20240710
10619,2025-01-02,North,Small Business,Accessories,Keyboard,233.1,9,0.0,2097.9,1536.66,561.24,C3524,20250102
10620,2025-01-28,West,Small Business,Hardware,"Monitor 27""",263.63,6,0.0,1581.78,1253.54,328.24,C2538,20250128
10621,2025-03-01,West,Small Business,Accessories,Mouse,221.9,1,0.05,210.8,136.33,74.47,C3230,20250301
10622,2025-08-01,North,Consumer,Software,Antivirus Pro,992.81,1,0.0,992.81,503.42,489.39,C2567,20250801
10623,2024-10-08,South,Enterprise,Software,Antivirus Pro,702.54,4,0.0,2810.16,1289.35,1520.81,C2907,20241008
10624,2025-04-13,West,Enterprise,Hardware,"Laptop 13""",231.77,1,0.2,185.42,111.84,73.58,C7871,20250413
10625,2025-08-09,North,Small Business,Hardware,Desktop Tower,1271.42,3,0.05,3623.55,2308.21,1315.34,C6287,20250809
10626,2025-07-09,North,Enterprise,Software,Analytics Pro,101.54,1,0.0,101.54,62.83,38.71,C1999,20250709
10627,2024-08-11,West,Consumer,Hardware,"Laptop 15""",330.05,3,0.15,841.63,445.52,396.11,C2481,20240811
10628,2024-10-31,North,Small Business,Software,Office Suite,1457.54,4,0.05,5538.65,3106.03,2432.62,C4093,20241031
10629,2024-03-30,West,Consumer,Accessories,Keyboard,1213.81,5,0.0,6069.05,3395.65,2673.4,C9566,20240330
10630,2025-08-25,East,Enterprise,Hardware,"Monitor 27""",1033.0,7,0.15,6146.35,2792.01,3354.34,C5559,20250825
10631,2024-06-18,South,Consumer,Accessories,Mouse,300.6,1,0.0,300.6,165.53,135.07,C1139,20240618
10632,2025-08-06,East,Enterprise,Software,Analytics Pro,1121.73,1,0.0,1121.73,849.48,272.25,C8236,20250806
10633,2025-07-05,South,Small Business,Hardware,Desktop Tower,131.42,1,0.0,131.42,79.04,52.38,C1018,20250705
10634,2024-10-23,East,Enterprise,Hardware,"Laptop 13""",1222.48,2,0.0,2444.96,1426.64,1018.32,C7432,20241023
10635,2024-05-18,West,Consumer,Software,Analytics Pro,1158.35,6,0.05,6602.59,3239.67,3362.92,C7358,20240518
10636,2024-05-09,South,Consumer,Accessories,Headset,758.24,6,0.05,4321.97,3443.0,878.97,C6911,20240509
10637,2024-09-10,West,Small Business,Accessories,Headset,503.89,9,0.2,3628.01,1718.32,1909.69,C6788,20240910
10638,2025-10-04,West,Small Business,Software,Antivirus Pro,1758.99,2,0.2,2814.38,1378.08,1436.3,C2988,20251004
10639,2025-10-10,North,Small Business,Hardware,Desktop Tower,348.96,4,0.0,1395.84,797.42,598.42,C8162,20251010
10640,2025-12-12,East,Small Business,Software,Office Suite,1093.42,2,0.0,2186.84,1189.61,997.23,C6755,20251212
10641,2025-08-18,North,Enterprise,Accessories,USB-C Cable,993.34,6,0.15,5066.03,3350.03,1716.0,C2518,20250818
10642,2025-10-12,East,Consumer,Hardware,"Monitor 27""",1713.0,9,0.0,15417.0,10170.06,5246.94,C4554,20251012
10643,2024-08-11,West,Consumer,Software,Office Suite,1170.47,5,0.0,5852.35,4610.22,1242.13,C2742,20240811
10644,2024-11-26,East,Small Business,Hardware,"Laptop 15""",1018.52,9,0.05,8708.35,5778.01,2930.34,C5195,20241126
10645,2025-08-02,West,Small Business,Hardware,"Laptop 13""",455.9,2,0.1,820.62,641.2,179.42,C7409,20250802
10646,2024-02-17,North,Enterprise,Software,Antivirus Pro,1105.55,6,0.15,5638.3,2550.42,3087.88,C2271,20240217
10647,2024-05-07,South,Small Business,Software,Antivirus Pro,1061.37,2,0.0,2122.74,992.74,1130.0,C5396,20240507
10648,2025-03-14,South,Enterprise,Accessories,Headset,1053.02,1,0.0,1053.02,820.17,232.85,C8817,20250314
10649,2024-06-11,East,Consumer,Hardware,Desktop Tower,723.67,6,0.2,3473.62,1687.01,1786.61,C1369,20240611
10650,2024-09-13,North,Small Business,Hardware,"Laptop 15""",1339.4,2,0.0,2678.8,1907.13,771.67,C8294,20240913
10651,2024-02-23,West,Enterprise,Software,Analytics Pro,1454.68,4,0.0,5818.72,4091.76,1726.96,C9089,20240223
10652,2025-12-17,South,Small Business,Hardware,"Laptop 13""",1793.31,1,0.0,1793.31,1227.94,565.37,C5017,20251217
10653,2025-12-21,North,Consumer,Accessories,USB-C Cable,1287.87,8,0.05,9787.81,7208.03,2579.78,C2134,20251221
10654,2024-03-20,South,Enterprise,Accessories,USB-C Cable,1332.05,1,0.0,1332.05,725.68,606.37,C6039,20240320
10655,2024-01-10,North,Enterprise,Software,Antivirus Pro,1640.9,2,0.05,3117.71,2065.03,1052.68,C5426,20240110
10656,2025-03-08,South,Small Business,Accessories,Keyboard,1074.29,7,0.1,6768.03,4952.72,1815.31,C5370,20250308
10657,2025-01-27,North,Enterprise,Accessories,Mouse,892.86,8,0.0,7142.88,4756.26,2386.62,C2014,20250127
10658,2024-11-16,East,Small Business,Accessories,USB-C Cable,1330.61,8,0.0,10644.88,6172.85,4472.03,C8240,20241116
10659,2024-05-16,South,Consumer,Hardware,"Laptop 13""",378.34,9,0.0,3405.06,2563.39,841.67,C3912,20240516
10660,2025-09-16,South,Small Business,Software,Analytics Pro,1612.56,9,0.0,14513.04,10530.38,3982.66,C3817,20250916
10661,2024-08-06,South,Small Business,Hardware,"Monitor 27""",1137.77,6,0.0,6826.62,4129.36,2697.26,C6738,20240806
10662,2024-08-10,North,Consumer,Accessories,Mouse,1685.88,2,0.1,3034.58,1676.1,1358.48,C8352,20240810
10663,2025-08-26,West,Small Business,Software,Office Suite,369.17,6,0.0,2215.02,1040.31,1174.71,C9003,20250826
10664,2024-05-23,South,Small Business,Hardware,"Laptop 13""",385.16,1,0.1,346.64,205.69,140.95,C9312,20240523
10665,2024-09-11,East,Enterprise,Accessories,Headset,475.08,6,0.0,2850.48,1797.94,1052.54,C3032,20240911
10666,2024-07-29,South,Enterprise,Software,Office Suite,341.49,5,0.05,1622.08,1139.02,483.06,C1802,20240729
10667,2025-10-23,North,Consumer,Software,Office Suite,1452.27,1,0.0,1452.27,780.57,671.7,C5841,20251023
10668,2024-04-25,South,Small Business,Hardware,"Laptop 13""",968.18,5,0.05,4598.85,2192.84,2406.01,C4927,20240425
10669,2025-06-24,North,Small Business,Software,Antivirus Pro,1422.62,7,0.0,9958.34,7302.09,2656.25,C7121,20250624
10670,2025-01-31,West,Small Business,Hardware,"Laptop 15""",677.97,7,0.0,4745.79,2664.82,2080.97,C7972,20250131
10671,2025-04-27,North,Consumer,Hardware,"Laptop 13""",712.38,3,0.1,1923.43,1100.42,823.01,C3472,20250427
10672,2024-01-15,East,Consumer,Accessories,Mouse,1547.14,7,0.1,9746.98,7315.77,2431.21,C7968,20240115
10673,2025-02-11,East,Enterprise,Hardware,"Monitor 27""",32.73,9,0.0,294.57,202.01,92.56,C3700,20250211
10674,2025-03-09,West,Consumer,Hardware,"Laptop 15""",1301.98,4,0.0,5207.92,2557.83,2650.09,C6520,20250309
10675,2024-10-11,North,Small Business,Accessories,Keyboard,1335.46,5,0.05,6343.44,4480.63,1862.81,C5757,20241011
10676,2024-06-08,East,Small Business,Hardware,"Laptop 13""",978.59,1,0.0,978.59,691.22,287.37,C9690,20240608
